No.,Time,Source,Destination,Protocol,Length,CID,Payload,Info
9334,23:05.7,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
9335,23:05.7,localhost (),remote (),L2CAP,618,Dynamically Allocated Channel,8060105300bc15e40000000047fc0000,Sent Connection oriented channel
9336,23:05.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9337,23:05.7,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
9338,23:05.7,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
9339,23:05.7,localhost (),remote (),L2CAP,641,Dynamically Allocated Channel,8060105400bc15fb0000000047fc0000,Sent Connection oriented channel
9340,23:05.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9341,23:05.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9342,23:05.7,localhost (),remote (),L2CAP,646,Dynamically Allocated Channel,8060105500bc16120000000047fc0000,Sent Connection oriented channel
9343,23:05.7,localhost (),remote (),L2CAP,632,Dynamically Allocated Channel,8060105600bc16290000000047fc0000,Sent Connection oriented channel
9344,23:05.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9345,23:05.8,localhost (),remote (),L2CAP,617,Dynamically Allocated Channel,8060105700bc16410000000047fc0000,Sent Connection oriented channel
9346,23:05.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9347,23:05.8,localhost (),remote (),L2CAP,668,Dynamically Allocated Channel,8060105800bc16580000000047fc0000,Sent Connection oriented channel
9348,23:05.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9349,23:05.8,localhost (),remote (),L2CAP,618,Dynamically Allocated Channel,8060105900bc166f0000000047fc0000,Sent Connection oriented channel
9350,23:05.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9351,23:05.8,localhost (),remote (),L2CAP,647,Dynamically Allocated Channel,8060105a00bc16860000000047fc0000,Sent Connection oriented channel
9352,23:05.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9353,23:05.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9354,23:05.9,localhost (),remote (),L2CAP,643,Dynamically Allocated Channel,8060105b00bc169e0000000047fc0000,Sent Connection oriented channel
9355,23:05.9,localhost (),remote (),L2CAP,653,Dynamically Allocated Channel,8060105c00bc16b50000000047fc0000,Sent Connection oriented channel
9356,23:05.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9357,23:05.9,localhost (),remote (),L2CAP,629,Dynamically Allocated Channel,8060105d00bc16cc0000000047fc0000,Sent Connection oriented channel
9358,23:05.9,localhost (),remote (),L2CAP,623,Dynamically Allocated Channel,8060105e00bc16e30000000047fc0000,Sent Connection oriented channel
9359,23:05.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9360,23:05.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9361,23:05.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9362,23:06.0,localhost (),remote (),L2CAP,612,Dynamically Allocated Channel,8060105f00bc16fa0000000047fc0000,Sent Connection oriented channel
9363,23:06.0,localhost (),remote (),L2CAP,669,Dynamically Allocated Channel,8060106000bc17110000000047fc0000,Sent Connection oriented channel
9364,23:06.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9365,23:06.0,localhost (),remote (),L2CAP,663,Dynamically Allocated Channel,8060106100bc17290000000047fc0000,Sent Connection oriented channel
9366,23:06.0,localhost (),remote (),L2CAP,668,Dynamically Allocated Channel,8060106200bc17400000000047fc0000,Sent Connection oriented channel
9367,23:06.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9368,23:06.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9369,23:06.0,localhost (),remote (),L2CAP,652,Dynamically Allocated Channel,8060106300bc17570000000047fc0000,Sent Connection oriented channel
9370,23:06.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9371,23:06.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9372,23:06.1,localhost (),remote (),L2CAP,624,Dynamically Allocated Channel,8060106400bc176f0000000047fc0000,Sent Connection oriented channel
9373,23:06.1,localhost (),remote (),L2CAP,618,Dynamically Allocated Channel,8060106500bc17860000000047fc0000,Sent Connection oriented channel
9374,23:06.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9375,23:06.1,localhost (),remote (),L2CAP,640,Dynamically Allocated Channel,8060106600bc179d0000000047fc0000,Sent Connection oriented channel
9376,23:06.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9377,23:06.1,localhost (),remote (),L2CAP,650,Dynamically Allocated Channel,8060106700bc17b50000000047fc0000,Sent Connection oriented channel
9378,23:06.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9379,23:06.2,localhost (),remote (),L2CAP,639,Dynamically Allocated Channel,8060106800bc17cc0000000047fc0000,Sent Connection oriented channel
9380,23:06.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9381,23:06.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9382,23:06.2,localhost (),remote (),L2CAP,666,Dynamically Allocated Channel,8060106900bc17e30000000047fc0000,Sent Connection oriented channel
9383,23:06.2,localhost (),remote (),L2CAP,630,Dynamically Allocated Channel,8060106a00bc17fa0000000047fc0000,Sent Connection oriented channel
9384,23:06.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9385,23:06.2,localhost (),remote (),L2CAP,616,Dynamically Allocated Channel,8060106b00bc18110000000047fc0000,Sent Connection oriented channel
9386,23:06.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9387,23:06.3,localhost (),remote (),L2CAP,615,Dynamically Allocated Channel,8060106c00bc18280000000047fc0000,Sent Connection oriented channel
9388,23:06.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9389,23:06.3,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
9390,23:06.3,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
9391,23:06.3,localhost (),remote (),L2CAP,620,Dynamically Allocated Channel,8060106d00bc183f0000000047fc0000,Sent Connection oriented channel
9392,23:06.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9393,23:06.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9394,23:06.3,localhost (),remote (),L2CAP,637,Dynamically Allocated Channel,8060106e00bc18570000000047fc0000,Sent Connection oriented channel
9395,23:06.3,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
9396,23:06.3,localhost (),remote (),L2CAP,610,Dynamically Allocated Channel,8060106f00bc186e0000000047fc0000,Sent Connection oriented channel
9397,23:06.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9398,23:06.3,localhost (),remote (),L2CAP,633,Dynamically Allocated Channel,8060107000bc18850000000047fc0000,Sent Connection oriented channel
9399,23:06.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9400,23:06.4,localhost (),remote (),L2CAP,661,Dynamically Allocated Channel,8060107100bc189c0000000047fc0000,Sent Connection oriented channel
9401,23:06.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9402,23:06.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9403,23:06.4,localhost (),remote (),L2CAP,627,Dynamically Allocated Channel,8060107200bc18b30000000047fc0000,Sent Connection oriented channel
9404,23:06.4,localhost (),remote (),L2CAP,672,Dynamically Allocated Channel,8060107300bc18cb0000000047fc0000,Sent Connection oriented channel
9405,23:06.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9406,23:06.4,localhost (),remote (),L2CAP,666,Dynamically Allocated Channel,8060107400bc18e20000000047fc0000,Sent Connection oriented channel
9407,23:06.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9408,23:06.5,localhost (),remote (),L2CAP,658,Dynamically Allocated Channel,8060107500bc18f90000000047fc0000,Sent Connection oriented channel
9409,23:06.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9410,23:06.5,localhost (),remote (),L2CAP,645,Dynamically Allocated Channel,8060107600bc19100000000047fc0000,Sent Connection oriented channel
9411,23:06.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9412,23:06.5,localhost (),remote (),L2CAP,647,Dynamically Allocated Channel,8060107700bc19270000000047fc0000,Sent Connection oriented channel
9413,23:06.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9414,23:06.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9415,23:06.5,localhost (),remote (),L2CAP,656,Dynamically Allocated Channel,8060107800bc193f0000000047fc0000,Sent Connection oriented channel
9416,23:06.6,localhost (),remote (),L2CAP,648,Dynamically Allocated Channel,8060107900bc19560000000047fc0000,Sent Connection oriented channel
9417,23:06.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9418,23:06.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9419,23:06.6,localhost (),remote (),L2CAP,651,Dynamically Allocated Channel,8060107a00bc196d0000000047fc0000,Sent Connection oriented channel
9420,23:06.6,localhost (),remote (),L2CAP,645,Dynamically Allocated Channel,8060107b00bc19840000000047fc0000,Sent Connection oriented channel
9421,23:06.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9422,23:06.6,localhost (),remote (),L2CAP,644,Dynamically Allocated Channel,8060107c00bc199c0000000047fc0000,Sent Connection oriented channel
9423,23:06.7,host,controller,HCI_CMD,,,,Sent Read Clock
9424,23:06.7,localhost (),remote (),L2CAP,668,Dynamically Allocated Channel,8060107d00bc19b30000000047fc0000,Sent Connection oriented channel
9425,23:06.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9426,23:06.7,controller,host,HCI_EVT,,,,Rcvd Command Complete (Read Clock)[Malformed Packet]
9427,23:06.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9428,23:06.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9429,23:06.7,localhost (),remote (),L2CAP,653,Dynamically Allocated Channel,8060107e00bc19ca0000000047fc0000,Sent Connection oriented channel
9430,23:06.7,localhost (),remote (),L2CAP,669,Dynamically Allocated Channel,8060107f00bc19e10000000047fc0000,Sent Connection oriented channel
9431,23:06.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9432,23:06.7,localhost (),remote (),L2CAP,666,Dynamically Allocated Channel,8060108000bc19f90000000047fc0000,Sent Connection oriented channel
9433,23:06.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9434,23:06.7,localhost (),remote (),L2CAP,661,Dynamically Allocated Channel,8060108100bc1a100000000047fc0000,Sent Connection oriented channel
9435,23:06.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9436,23:06.8,localhost (),remote (),L2CAP,656,Dynamically Allocated Channel,8060108200bc1a270000000047fc0000,Sent Connection oriented channel
9437,23:06.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9438,23:06.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9439,23:06.8,localhost (),remote (),L2CAP,664,Dynamically Allocated Channel,8060108300bc1a3e0000000047fc0000,Sent Connection oriented channel
9440,23:06.8,localhost (),remote (),L2CAP,650,Dynamically Allocated Channel,8060108400bc1a560000000047fc0000,Sent Connection oriented channel
9441,23:06.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9442,23:06.8,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
9443,23:06.8,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
9444,23:06.8,localhost (),remote (),L2CAP,647,Dynamically Allocated Channel,8060108500bc1a6d0000000047fc0000,Sent Connection oriented channel
9445,23:06.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9446,23:06.9,localhost (),remote (),L2CAP,668,Dynamically Allocated Channel,8060108600bc1a840000000047fc0000,Sent Connection oriented channel
9447,23:06.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9448,23:06.9,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
9449,23:06.9,localhost (),remote (),L2CAP,654,Dynamically Allocated Channel,8060108700bc1a9b0000000047fc0000,Sent Connection oriented channel
9450,23:06.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9451,23:06.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9452,23:06.9,localhost (),remote (),L2CAP,655,Dynamically Allocated Channel,8060108800bc1ab20000000047fc0000,Sent Connection oriented channel
9453,23:06.9,localhost (),remote (),L2CAP,659,Dynamically Allocated Channel,8060108900bc1aca0000000047fc0000,Sent Connection oriented channel
9454,23:06.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9455,23:07.0,localhost (),remote (),L2CAP,669,Dynamically Allocated Channel,8060108a00bc1ae10000000047fc0000,Sent Connection oriented channel
9456,23:07.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9457,23:07.0,localhost (),remote (),L2CAP,666,Dynamically Allocated Channel,8060108b00bc1af80000000047fc0000,Sent Connection oriented channel
9458,23:07.0,localhost (),remote (),L2CAP,663,Dynamically Allocated Channel,8060108c00bc1b0f0000000047fc0000,Sent Connection oriented channel
9459,23:07.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9460,23:07.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9461,23:07.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9462,23:07.0,localhost (),remote (),L2CAP,659,Dynamically Allocated Channel,8060108d00bc1b260000000047fc0000,Sent Connection oriented channel
9463,23:07.0,localhost (),remote (),L2CAP,646,Dynamically Allocated Channel,8060108e00bc1b3e0000000047fc0000,Sent Connection oriented channel
9464,23:07.1,localhost (),remote (),L2CAP,625,Dynamically Allocated Channel,8060108f00bc1b550000000047fc0000,Sent Connection oriented channel
9465,23:07.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9466,23:07.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9467,23:07.1,localhost (),remote (),L2CAP,642,Dynamically Allocated Channel,8060109000bc1b6c0000000047fc0000,Sent Connection oriented channel
9468,23:07.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9469,23:07.1,localhost (),remote (),L2CAP,623,Dynamically Allocated Channel,8060109100bc1b830000000047fc0000,Sent Connection oriented channel
9470,23:07.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9471,23:07.1,localhost (),remote (),L2CAP,664,Dynamically Allocated Channel,8060109200bc1b9b0000000047fc0000,Sent Connection oriented channel
9472,23:07.2,localhost (),remote (),L2CAP,645,Dynamically Allocated Channel,8060109300bc1bb20000000047fc0000,Sent Connection oriented channel
9473,23:07.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9474,23:07.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9475,23:07.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9476,23:07.2,localhost (),remote (),L2CAP,637,Dynamically Allocated Channel,8060109400bc1bc90000000047fc0000,Sent Connection oriented channel
9477,23:07.2,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
9478,23:07.2,localhost (),remote (),L2CAP,628,Dynamically Allocated Channel,8060109500bc1be00000000047fc0000,Sent Connection oriented channel
9479,23:07.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9480,23:07.2,localhost (),remote (),L2CAP,644,Dynamically Allocated Channel,8060109600bc1bf70000000047fc0000,Sent Connection oriented channel
9481,23:07.3,localhost (),remote (),L2CAP,663,Dynamically Allocated Channel,8060109700bc1c0f0000000047fc0000,Sent Connection oriented channel
9482,23:07.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9483,23:07.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9484,23:07.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9485,23:07.3,localhost (),remote (),L2CAP,644,Dynamically Allocated Channel,8060109800bc1c250000000047fc0000,Sent Connection oriented channel
9486,23:07.3,localhost (),remote (),L2CAP,633,Dynamically Allocated Channel,8060109900bc1c3d0000000047fc0000,Sent Connection oriented channel
9487,23:07.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9488,23:07.3,localhost (),remote (),L2CAP,620,Dynamically Allocated Channel,8060109a00bc1c540000000047fc0000,Sent Connection oriented channel
9489,23:07.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9490,23:07.3,localhost (),remote (),L2CAP,630,Dynamically Allocated Channel,8060109b00bc1c6b0000000047fc0000,Sent Connection oriented channel
9491,23:07.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
9492,23:07.4,localhost (),remote (),L2CAP,657,Dynamically Allocated Channel,8060109c00bc1c830000000047fc0000,Sent Connection oriented channel
9493,23:07.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
