No.,Time,Source,Destination,Protocol,Length,CID,Payload,Info
1917,14:14.6,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1918,14:14.6,localhost (),remote (),L2CAP,609,Dynamically Allocated Channel,8060075700c9d1780000000047fc0000,Sent Connection oriented channel
1919,14:14.6,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1920,14:14.7,localhost (),remote (),L2CAP,635,Dynamically Allocated Channel,8060075800c9d18c0000000047fc0000,Sent Connection oriented channel
1921,14:14.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1922,14:14.7,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1923,14:14.7,localhost (),remote (),L2CAP,651,Dynamically Allocated Channel,8060075900c9d1a00000000047fc0000,Sent Connection oriented channel
1924,14:14.7,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1925,14:14.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1926,14:14.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1927,14:14.7,localhost (),remote (),L2CAP,637,Dynamically Allocated Channel,8060075a00c9d1b40000000047fc0000,Sent Connection oriented channel
1928,14:14.7,localhost (),remote (),L2CAP,633,Dynamically Allocated Channel,8060075b00c9d1d20000000047fc0000,Sent Connection oriented channel
1929,14:14.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1930,14:14.7,localhost (),remote (),L2CAP,664,Dynamically Allocated Channel,8060075c00c9d1e60000000047fc0000,Sent Connection oriented channel
1931,14:14.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1932,14:14.8,localhost (),remote (),L2CAP,629,Dynamically Allocated Channel,8060075d00c9d1fa0000000047fc0000,Sent Connection oriented channel
1933,14:14.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1934,14:14.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1935,14:14.8,localhost (),remote (),L2CAP,643,Dynamically Allocated Channel,8060075e00c9d2180000000047fc0000,Sent Connection oriented channel
1936,14:14.8,localhost (),remote (),L2CAP,629,Dynamically Allocated Channel,8060075f00c9d22c0000000047fc0000,Sent Connection oriented channel
1937,14:14.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1938,14:14.8,localhost (),remote (),L2CAP,656,Dynamically Allocated Channel,8060076000c9d2400000000047fc0000,Sent Connection oriented channel
1939,14:14.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1940,14:14.9,localhost (),remote (),L2CAP,616,Dynamically Allocated Channel,8060076100c9d25e0000000047fc0000,Sent Connection oriented channel
1941,14:14.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1942,14:14.9,localhost (),remote (),L2CAP,635,Dynamically Allocated Channel,8060076200c9d2720000000047fc0000,Sent Connection oriented channel
1943,14:14.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1944,14:14.9,localhost (),remote (),L2CAP,671,Dynamically Allocated Channel,8060076300c9d2860000000047fc0000,Sent Connection oriented channel
1945,14:14.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1946,14:14.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1947,14:14.9,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1948,14:14.9,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1949,14:14.9,localhost (),remote (),L2CAP,620,Dynamically Allocated Channel,8060076400c9d2a40000000047fc0000,Sent Connection oriented channel
1950,14:14.9,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1951,14:15.0,localhost (),remote (),L2CAP,646,Dynamically Allocated Channel,8060076500c9d2b80000000047fc0000,Sent Connection oriented channel
1952,14:15.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1953,14:15.0,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1954,14:15.0,localhost (),remote (),L2CAP,616,Dynamically Allocated Channel,8060076600c9d2cc0000000047fc0000,Sent Connection oriented channel
1955,14:15.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1956,14:15.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1957,14:15.0,localhost (),remote (),L2CAP,662,Dynamically Allocated Channel,8060076700c9d2ea0000000047fc0000,Sent Connection oriented channel
1958,14:15.0,localhost (),remote (),L2CAP,638,Dynamically Allocated Channel,8060076800c9d2fe0000000047fc0000,Sent Connection oriented channel
1959,14:15.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1960,14:15.0,localhost (),remote (),L2CAP,644,Dynamically Allocated Channel,8060076900c9d3120000000047fc0000,Sent Connection oriented channel
1961,14:15.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1962,14:15.1,localhost (),remote (),L2CAP,627,Dynamically Allocated Channel,8060076a00c9d3300000000047fc0000,Sent Connection oriented channel
1963,14:15.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1964,14:15.1,localhost (),remote (),L2CAP,632,Dynamically Allocated Channel,8060076b00c9d3440000000047fc0000,Sent Connection oriented channel
1965,14:15.1,localhost (),remote (),L2CAP,643,Dynamically Allocated Channel,8060076c00c9d3580000000047fc0000,Sent Connection oriented channel
1966,14:15.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1967,14:15.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1968,14:15.1,localhost (),remote (),L2CAP,637,Dynamically Allocated Channel,8060076d00c9d3760000000047fc0000,Sent Connection oriented channel
1969,14:15.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1970,14:15.2,localhost (),remote (),L2CAP,631,Dynamically Allocated Channel,8060076e00c9d38a0000000047fc0000,Sent Connection oriented channel
1971,14:15.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1972,14:15.2,localhost (),remote (),L2CAP,644,Dynamically Allocated Channel,8060076f00c9d39e0000000047fc0000,Sent Connection oriented channel
1973,14:15.2,localhost (),remote (),L2CAP,649,Dynamically Allocated Channel,8060077000c9d3bc0000000047fc0000,Sent Connection oriented channel
1974,14:15.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1975,14:15.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1976,14:15.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1977,14:15.2,localhost (),remote (),L2CAP,666,Dynamically Allocated Channel,8060077100c9d3d00000000047fc0000,Sent Connection oriented channel
1978,14:15.3,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
1979,14:15.3,localhost (),remote (),L2CAP,652,Dynamically Allocated Channel,8060077200c9d3e40000000047fc0000,Sent Connection oriented channel
1980,14:15.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1981,14:15.3,localhost (),remote (),L2CAP,650,Dynamically Allocated Channel,8060077300c9d4020000000047fc0000,Sent Connection oriented channel
1982,14:15.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1983,14:15.3,localhost (),remote (),L2CAP,610,Dynamically Allocated Channel,8060077400c9d4160000000047fc0000,Sent Connection oriented channel
1984,14:15.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1985,14:15.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1986,14:15.3,localhost (),remote (),L2CAP,629,Dynamically Allocated Channel,8060077500c9d42a0000000047fc0000,Sent Connection oriented channel
1987,14:15.4,localhost (),remote (),L2CAP,642,Dynamically Allocated Channel,8060077600c9d4480000000047fc0000,Sent Connection oriented channel
1988,14:15.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1989,14:15.4,localhost (),remote (),L2CAP,628,Dynamically Allocated Channel,8060077700c9d45c0000000047fc0000,Sent Connection oriented channel
1990,14:15.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1991,14:15.4,localhost (),remote (),L2CAP,633,Dynamically Allocated Channel,8060077800c9d4700000000047fc0000,Sent Connection oriented channel
1992,14:15.4,localhost (),remote (),L2CAP,630,Dynamically Allocated Channel,8060077900c9d4840000000047fc0000,Sent Connection oriented channel
1993,14:15.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1994,14:15.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1995,14:15.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1996,14:15.4,localhost (),remote (),L2CAP,651,Dynamically Allocated Channel,8060077a00c9d4a20000000047fc0000,Sent Connection oriented channel
1997,14:15.5,localhost (),remote (),L2CAP,648,Dynamically Allocated Channel,8060077b00c9d4b60000000047fc0000,Sent Connection oriented channel
1998,14:15.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1999,14:15.5,localhost (),remote (),L2CAP,641,Dynamically Allocated Channel,8060077c00c9d4ca0000000047fc0000,Sent Connection oriented channel
2000,14:15.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2001,14:15.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2002,14:15.5,localhost (),remote (),L2CAP,640,Dynamically Allocated Channel,8060077d00c9d4e80000000047fc0000,Sent Connection oriented channel
2003,14:15.5,localhost (),remote (),L2CAP,617,Dynamically Allocated Channel,8060077e00c9d4fc0000000047fc0000,Sent Connection oriented channel
2004,14:15.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2005,14:15.5,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
2006,14:15.6,localhost (),remote (),L2CAP,619,Dynamically Allocated Channel,8060077f00c9d5100000000047fc0000,Sent Connection oriented channel
2007,14:15.6,localhost (),remote (),L2CAP,672,Dynamically Allocated Channel,8060078000c9d52e0000000047fc0000,Sent Connection oriented channel
2008,14:15.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2009,14:15.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2010,14:15.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2011,14:15.6,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
2012,14:15.6,localhost (),remote (),L2CAP,614,Dynamically Allocated Channel,8060078100c9d5420000000047fc0000,Sent Connection oriented channel
2013,14:15.6,localhost (),remote (),L2CAP,657,Dynamically Allocated Channel,8060078200c9d5560000000047fc0000,Sent Connection oriented channel
2014,14:15.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2015,14:15.7,localhost (),remote (),L2CAP,624,Dynamically Allocated Channel,8060078300c9d5740000000047fc0000,Sent Connection oriented channel
2016,14:15.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2017,14:15.7,localhost (),remote (),L2CAP,631,Dynamically Allocated Channel,8060078400c9d5880000000047fc0000,Sent Connection oriented channel
2018,14:15.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2019,14:15.7,localhost (),remote (),L2CAP,617,Dynamically Allocated Channel,8060078500c9d59c0000000047fc0000,Sent Connection oriented channel
2020,14:15.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2021,14:15.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2022,14:15.7,localhost (),remote (),L2CAP,628,Dynamically Allocated Channel,8060078600c9d5ba0000000047fc0000,Sent Connection oriented channel
2023,14:15.7,localhost (),remote (),L2CAP,630,Dynamically Allocated Channel,8060078700c9d5ce0000000047fc0000,Sent Connection oriented channel
2024,14:15.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2025,14:15.8,localhost (),remote (),L2CAP,625,Dynamically Allocated Channel,8060078800c9d5e20000000047fc0000,Sent Connection oriented channel
2026,14:15.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2027,14:15.8,localhost (),remote (),L2CAP,629,Dynamically Allocated Channel,8060078900c9d6000000000047fc0000,Sent Connection oriented channel
2028,14:15.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2029,14:15.8,localhost (),remote (),L2CAP,623,Dynamically Allocated Channel,8060078a00c9d6140000000047fc0000,Sent Connection oriented channel
2030,14:15.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2031,14:15.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2032,14:15.8,localhost (),remote (),L2CAP,647,Dynamically Allocated Channel,8060078b00c9d6280000000047fc0000,Sent Connection oriented channel
2033,14:15.8,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
2034,14:15.9,localhost (),remote (),L2CAP,648,Dynamically Allocated Channel,8060078c00c9d6460000000047fc0000,Sent Connection oriented channel
2035,14:15.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2036,14:15.9,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
2037,14:15.9,localhost (),remote (),L2CAP,635,Dynamically Allocated Channel,8060078d00c9d65a0000000047fc0000,Sent Connection oriented channel
2038,14:15.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2039,14:15.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2040,14:15.9,localhost (),remote (),L2CAP,611,Dynamically Allocated Channel,8060078e00c9d66e0000000047fc0000,Sent Connection oriented channel
2041,14:15.9,localhost (),remote (),L2CAP,614,Dynamically Allocated Channel,8060078f00c9d68c0000000047fc0000,Sent Connection oriented channel
2042,14:15.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2043,14:16.0,localhost (),remote (),L2CAP,657,Dynamically Allocated Channel,8060079000c9d6a00000000047fc0000,Sent Connection oriented channel
2044,14:16.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2045,14:16.0,localhost (),remote (),L2CAP,631,Dynamically Allocated Channel,8060079100c9d6b40000000047fc0000,Sent Connection oriented channel
2046,14:16.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2047,14:16.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2048,14:16.0,localhost (),remote (),L2CAP,611,Dynamically Allocated Channel,8060079200c9d6d20000000047fc0000,Sent Connection oriented channel
2049,14:16.0,localhost (),remote (),L2CAP,616,Dynamically Allocated Channel,8060079300c9d6e60000000047fc0000,Sent Connection oriented channel
2050,14:16.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2051,14:16.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2052,14:16.0,localhost (),remote (),L2CAP,645,Dynamically Allocated Channel,8060079400c9d6fa0000000047fc0000,Sent Connection oriented channel
2053,14:16.1,localhost (),remote (),L2CAP,669,Dynamically Allocated Channel,8060079500c9d70e0000000047fc0000,Sent Connection oriented channel
2054,14:16.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2055,14:16.1,localhost (),remote (),L2CAP,653,Dynamically Allocated Channel,8060079600c9d72c0000000047fc0000,Sent Connection oriented channel
2056,14:16.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2057,14:16.1,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
2058,14:16.1,localhost (),remote (),L2CAP,643,Dynamically Allocated Channel,8060079700c9d7400000000047fc0000,Sent Connection oriented channel
2059,14:16.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2060,14:16.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2061,14:16.1,localhost (),remote (),L2CAP,643,Dynamically Allocated Channel,8060079800c9d7540000000047fc0000,Sent Connection oriented channel
2062,14:16.2,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
2063,14:16.2,localhost (),remote (),L2CAP,646,Dynamically Allocated Channel,8060079900c9d7720000000047fc0000,Sent Connection oriented channel
2064,14:16.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2065,14:16.2,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
2066,14:16.2,localhost (),remote (),L2CAP,649,Dynamically Allocated Channel,8060079a00c9d7860000000047fc0000,Sent Connection oriented channel
2067,14:16.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2068,14:16.2,localhost (),remote (),L2CAP,666,Dynamically Allocated Channel,8060079b00c9d79a0000000047fc0000,Sent Connection oriented channel
2069,14:16.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2070,14:16.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2071,14:16.2,localhost (),remote (),L2CAP,643,Dynamically Allocated Channel,8060079c00c9d7b80000000047fc0000,Sent Connection oriented channel
2072,14:16.3,localhost (),remote (),L2CAP,667,Dynamically Allocated Channel,8060079d00c9d7cc0000000047fc0000,Sent Connection oriented channel
2073,14:16.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2074,14:16.3,localhost (),remote (),L2CAP,659,Dynamically Allocated Channel,8060079e00c9d7e00000000047fc0000,Sent Connection oriented channel
2075,14:16.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2076,14:16.3,localhost (),remote (),L2CAP,635,Dynamically Allocated Channel,8060079f00c9d7fe0000000047fc0000,Sent Connection oriented channel
2077,14:16.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2078,14:16.3,localhost (),remote (),L2CAP,653,Dynamically Allocated Channel,806007a000c9d8120000000047fc0000,Sent Connection oriented channel
2079,14:16.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2080,14:16.3,localhost (),remote (),L2CAP,659,Dynamically Allocated Channel,806007a100c9d8260000000047fc0000,Sent Connection oriented channel
2081,14:16.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2082,14:16.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2083,14:16.4,localhost (),remote (),L2CAP,623,Dynamically Allocated Channel,806007a200c9d8440000000047fc0000,Sent Connection oriented channel
2084,14:16.4,localhost (),remote (),L2CAP,650,Dynamically Allocated Channel,806007a300c9d8580000000047fc0000,Sent Connection oriented channel
2085,14:16.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2086,14:16.4,localhost (),remote (),L2CAP,643,Dynamically Allocated Channel,806007a400c9d86c0000000047fc0000,Sent Connection oriented channel
2087,14:16.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2088,14:16.4,localhost (),remote (),L2CAP,644,Dynamically Allocated Channel,806007a500c9d88a0000000047fc0000,Sent Connection oriented channel
2089,14:16.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2090,14:16.5,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
