"No.","Time","Source","Destination","Protocol","Length","Expert Info","Bluetooth","Data Total Length","Data","CID","Payload","Info"
"9218","18:23:04.912000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9219","18:23:04.933000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","651","â\234\223","Dynamically Allocated Channel","8060103300bc12fd0000000047fc0000","Sent Connection oriented channel"
"9220","18:23:04.956000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","655","â\234\223","Dynamically Allocated Channel","8060103400bc13140000000047fc0000","Sent Connection oriented channel"
"9221","18:23:04.968000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9222","18:23:04.969000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9223","18:23:04.979000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","653","â\234\223","Dynamically Allocated Channel","8060103500bc132b0000000047fc0000","Sent Connection oriented channel"
"9224","18:23:04.983000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9225","18:23:05.003000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","634","â\234\223","Dynamically Allocated Channel","8060103600bc13430000000047fc0000","Sent Connection oriented channel"
"9226","18:23:05.005000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9227","18:23:05.026000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","644","â\234\223","Dynamically Allocated Channel","8060103700bc135a0000000047fc0000","Sent Connection oriented channel"
"9228","18:23:05.042000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9229","18:23:05.042000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9230","18:23:05.049000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","614","â\234\223","Dynamically Allocated Channel","8060103800bc13710000000047fc0000","Sent Connection oriented channel"
"9231","18:23:05.055000","controller","host","HCI_EVT","34","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"9232","18:23:05.072000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","659","â\234\223","Dynamically Allocated Channel","8060103900bc13880000000047fc0000","Sent Connection oriented channel"
"9233","18:23:05.074000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9234","18:23:05.074000","controller","host","HCI_EVT","46","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"9235","18:23:05.095000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","615","â\234\223","Dynamically Allocated Channel","8060103a00bc139f0000000047fc0000","Sent Connection oriented channel"
"9236","18:23:05.098000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9237","18:23:05.103000","controller","host","HCI_EVT","46","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"9238","18:23:05.118000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","634","â\234\223","Dynamically Allocated Channel","8060103b00bc13b60000000047fc0000","Sent Connection oriented channel"
"9239","18:23:05.128000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9240","18:23:05.128000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9241","18:23:05.141000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","625","â\234\223","Dynamically Allocated Channel","8060103c00bc13ce0000000047fc0000","Sent Connection oriented channel"
"9242","18:23:05.165000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","615","â\234\223","Dynamically Allocated Channel","8060103d00bc13e50000000047fc0000","Sent Connection oriented channel"
"9243","18:23:05.168000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9244","18:23:05.188000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","667","â\234\223","Dynamically Allocated Channel","8060103e00bc13fc0000000047fc0000","Sent Connection oriented channel"
"9245","18:23:05.191000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9246","18:23:05.212000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","664","â\234\223","Dynamically Allocated Channel","8060103f00bc14140000000047fc0000","Sent Connection oriented channel"
"9247","18:23:05.214000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9248","18:23:05.235000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","646","â\234\223","Dynamically Allocated Channel","8060104000bc142b0000000047fc0000","Sent Connection oriented channel"
"9249","18:23:05.258000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","632","â\234\223","Dynamically Allocated Channel","8060104100bc14420000000047fc0000","Sent Connection oriented channel"
"9250","18:23:05.261000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9251","18:23:05.271000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9252","18:23:05.271000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9253","18:23:05.281000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","651","â\234\223","Dynamically Allocated Channel","8060104200bc145a0000000047fc0000","Sent Connection oriented channel"
"9254","18:23:05.305000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","624","â\234\223","Dynamically Allocated Channel","8060104300bc14710000000047fc0000","Sent Connection oriented channel"
"9255","18:23:05.308000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9256","18:23:05.327000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","628","â\234\223","Dynamically Allocated Channel","8060104400bc14870000000047fc0000","Sent Connection oriented channel"
"9257","18:23:05.328000","controller","host","HCI_EVT","34","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"9258","18:23:05.343000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9259","18:23:05.343000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9260","18:23:05.346000","controller","host","HCI_EVT","32","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"9261","18:23:05.350000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","640","â\234\223","Dynamically Allocated Channel","8060104500bc149f0000000047fc0000","Sent Connection oriented channel"
"9262","18:23:05.374000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","632","â\234\223","Dynamically Allocated Channel","8060104600bc14b60000000047fc0000","Sent Connection oriented channel"
"9263","18:23:05.376000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9264","18:23:05.391000","controller","host","HCI_EVT","33","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"9265","18:23:05.397000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","632","â\234\223","Dynamically Allocated Channel","8060104700bc14cd0000000047fc0000","Sent Connection oriented channel"
"9266","18:23:05.400000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9267","18:23:05.420000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","624","â\234\223","Dynamically Allocated Channel","8060104800bc14e40000000047fc0000","Sent Connection oriented channel"
"9268","18:23:05.430000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9269","18:23:05.430000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9270","18:23:05.444000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","618","â\234\223","Dynamically Allocated Channel","8060104900bc14fc0000000047fc0000","Sent Connection oriented channel"
"9271","18:23:05.460000","host","controller","HCI_CMD","6","","â\234\223","","","","","Sent LE Set Scan Enable"
"9272","18:23:05.463000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9273","18:23:05.463000","controller","host","HCI_EVT","7","","â\234\223","","","","","Rcvd Command Complete (LE Set Scan Enable)"
"9274","18:23:05.463000","host","controller","HCI_CMD","13","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9275","18:23:05.466000","controller","host","HCI_EVT","9","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9276","18:23:05.466000","host","controller","HCI_CMD","13","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9277","18:23:05.467000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","652","â\234\223","Dynamically Allocated Channel","8060104a00bc15130000000047fc0000","Sent Connection oriented channel"
"9278","18:23:05.469000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9279","18:23:05.469000","host","controller","HCI_CMD","5","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9280","18:23:05.471000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9281","18:23:05.472000","host","controller","HCI_CMD","6","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9282","18:23:05.474000","controller","host","HCI_EVT","11","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9283","18:23:05.475000","host","controller","HCI_CMD","13","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9284","18:23:05.477000","controller","host","HCI_EVT","12","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9285","18:23:05.477000","host","controller","HCI_CMD","13","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9286","18:23:05.480000","controller","host","HCI_EVT","12","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9287","18:23:05.480000","host","controller","HCI_CMD","13","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9288","18:23:05.483000","controller","host","HCI_EVT","12","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9289","18:23:05.483000","host","controller","HCI_CMD","13","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9290","18:23:05.486000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9291","18:23:05.486000","controller","host","HCI_EVT","12","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9292","18:23:05.486000","host","controller","HCI_CMD","61","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9293","18:23:05.489000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9294","18:23:05.489000","host","controller","HCI_CMD","9","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9295","18:23:05.490000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","655","â\234\223","Dynamically Allocated Channel","8060104b00bc152a0000000047fc0000","Sent Connection oriented channel"
"9296","18:23:05.492000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9297","18:23:05.492000","host","controller","HCI_CMD","61","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9298","18:23:05.495000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9299","18:23:05.495000","host","controller","HCI_CMD","61","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9300","18:23:05.498000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9301","18:23:05.498000","host","controller","HCI_CMD","61","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9302","18:23:05.501000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9303","18:23:05.501000","host","controller","HCI_CMD","61","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9304","18:23:05.504000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9305","18:23:05.504000","host","controller","HCI_CMD","61","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9306","18:23:05.507000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9307","18:23:05.507000","host","controller","HCI_CMD","61","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9308","18:23:05.510000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9309","18:23:05.510000","host","controller","HCI_CMD","18","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9310","18:23:05.513000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9311","18:23:05.513000","controller","host","HCI_EVT","9","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9312","18:23:05.513000","host","controller","HCI_CMD","30","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9313","18:23:05.513000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","630","â\234\223","Dynamically Allocated Channel","8060104c00bc15410000000047fc0000","Sent Connection oriented channel"
"9314","18:23:05.515000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9315","18:23:05.516000","host","controller","HCI_CMD","11","","â\234\223","","","","","Sent LE Set Scan Parameters"
